seller_text,store_sales_clean,store_rating,store_reviews_clean,listing_reviews_clean,listing_price_clean,listing_bestseller,listing_title,listing_highlights,url
SparkleNShineParty,5274,4.9231,425,76,11.7,Bestseller,"Custom Banner, Birthday Banner, Bridal Shower Banner, Party Banner, Bachelorette Banner, Gender Reveal, Glitter Banner, Custom letter Sign","['Handmade', 'Materials: Glitter Card stock, Clear elastic string\n\n\nRead the full description']",https://www.etsy.com/listing/618754932/custom-banner-birthday-banner-bridal
PortraitLogo,1824,4.7701,261,76,35.0,Bestseller,Photographer Professional Logo Business logo Portrait logo Cartoon logo for Photography Business Avatar Photography Logo Design Custom,['Handmade'],https://www.etsy.com/listing/856432149/photographer-professional-logo-business
everydayplan,3485,4.8486,198,76,4.99,Bestseller,"Digital planner goodnotes 2021-2022, notability planner, ipad planner","['Digital download', 'Digital file type(s): 2 ZIP, 1 other file']",https://www.etsy.com/listing/823880145/digital-planner-goodnotes-2021-2022
ImperfectInspo,6986,4.9463,595,75,5.0,Bestseller,Printable/Digital Weekly ADHD Planner | Digital Files ONLY,"['Digital download', 'Digital file type(s): 4 PDF, 1 PNG']",https://www.etsy.com/listing/966454655/printabledigital-weekly-adhd-planner
OneCreativeMarket,3532,4.7156,109,75,0.99,Bestseller,Disney SVG font download,"['Digital download', 'Digital file type(s): 1 ZIP, 1 other file']",https://www.etsy.com/listing/973090623/disney-svg-font-download
KatherineDream,171643,4.8275,6145,73,2.02,Bestseller,"16 Lightroom Presets - Mobile Presets, Instagram Presets, desktop Presets, lightroom mobile preset - Magic Vacation Summer Filter","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/686094717/16-lightroom-presets-mobile-presets
NurseryWallArtStudio,8356,4.588,708,73,69.99,-,"Custom Logo Design, Logo Design Custom, Logo Design, Business Logo, Shop Logo, Vintage Logo, Branding Logo, Logos, Minimal Logo Design","['Handmade', 'Materials: Corel Draw, Adobe Illustrator, Logo Design, Graphics Designer, Logos, Business Card, Custom Logo Design, Custom Logo, Business Logo, Business Branding, Original Logo Design, OOAK Logos, Adobe Photoshop\n\n\nRead the full description']",https://www.etsy.com/listing/740842257/custom-logo-design-logo-design-custom
CherCanDoIt,63205,4.7834,6446,72,4.45,Bestseller,Engagement Ring Balloon Champagne Bottle Glass Balloon Engagement Party Decor Bachelorette Party Decorations Bach Party Bridal Shower Gold,"['Handmade', 'Materials: Foil\n\n\nRead the full description']",https://www.etsy.com/listing/615026944/engagement-ring-balloon-champagne-bottle
SparklingGala,48997,4.9169,5883,71,15.87,Bestseller,"bachelorette Banner, bachelorette Photo Props, Photo Booth Banner, Engagement Party Decor, Custom Glitter Banner, Name bachelorette",['Handmade'],https://www.etsy.com/listing/633241330/bachelorette-banner-bachelorette-photo
SimonaLisaPresets,3875,4.8675,400,71,2.19,Bestseller,"10 Cream Mobile Lightroom Presets, Iphone Presets, Lightroom, Mobile Presets, Instagram Filters Presets, Dng Presets, Cream Presets","['Digital download', 'Digital file type(s): 2 PDF, 2 ZIP']",https://www.etsy.com/listing/833328999/10-cream-mobile-lightroom-presets-iphone
S2Shoppe,3312,4.8734,229,71,22.99,Bestseller,"Bachelorette Party Decorations Kit and Bridal Shower Kit with Sash, Veil, Rose Balloons, Bride Mylar Balloon, Pink Backdrop","['Handmade', 'Materials: Mylar Foil, Latex\n\n\nRead the full description']",https://www.etsy.com/listing/768484361/bachelorette-party-decorations-kit-and
KatherineDream,171641,4.8275,6145,70,2.0,Bestseller,"10 Mobile LIGHTROOM Presets, Summer Preset, lightroom mobile presets, Desktop Presets Blogger, Natural Preset, Bright Instagram, vsco filter","['Digital download', 'Digital file type(s): 3 ZIP, 1 PDF']",https://www.etsy.com/listing/972851457/10-mobile-lightroom-presets-summer
KatherineDream,171643,4.8275,6145,70,2.58,Bestseller,"19 Mobile LIGHTROOM Presets, Summer Preset, Lightroom Mobile Preset, Blue filter, beach preset, Desktop Preset, blogger, Instagram filter","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/651235591/19-mobile-lightroom-presets-summer
caketothetop,41934,4.8611,4243,70,3.36,Bestseller,"Wedding hashtag banner, custom banner wedding, wedding hashtag sign, photo booth props, funny hashtag banner, funny hashtag sign, letters",['Handmade'],https://www.etsy.com/listing/586512787/wedding-hashtag-banner-custom-banner
LouMarksPhoto,388506,4.8278,16494,69,5.49,Bestseller,"10 Presets, Lightroom Presets, Lightroom mobile presets, Filter Instagram presets, Preset for mobile blogger, Natural light and airy Pack","['Digital download', 'Digital file type(s): 3 ZIP, 2 PDF']",https://www.etsy.com/listing/865473815/10-presets-lightroom-presets-lightroom
HappyDownloads,33604,4.8944,2453,69,11.61,Bestseller,Digital Planner Bundle 1000+ Stickers - Goodnotes Xodo Notability Noteshelf - Undated - iPad & Android - RAINBOW COLOR,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/809907874/digital-planner-bundle-1000-stickers
LDSCreationShop,921,4.9252,119,69,15.0,Bestseller,"Custom Invitation, Design Digital, Any Invitation You Want, Birthday Invitation, Wedding Invitation, Customized Digital Design invitation","['Digital download', 'Digital file type(s): 1 JPG, 1 PDF']",https://www.etsy.com/listing/774714479/custom-invitation-design-digital-any
BMYpresets,25449,4.7465,793,68,0.99,Bestseller,"3 Mobile Lightroom Presets,Blogger Mom Presets, Bright White Presets, Vsco Filters, Mobile Presets, Instagram Filters, Indoor Preset, Family","['Digital download', 'Digital file type(s): 1 PDF, 1 PNG, 3 other files']",https://www.etsy.com/listing/856053558/3-mobile-lightroom-presetsblogger-mom
PlannersFactory,4864,4.8326,218,68,10.74,Bestseller,"2021 Digital planner, IPad Planner, Digital Planner Goodnotes, Daily Planner, Dated Daily Planner, yearly digital planner,","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/802753446/2021-digital-planner-ipad-planner
MindfulHustleLab,83895,4.7973,8107,67,2.49,-,"Weekly Planner Printable 4 in 1 | Printable Weekly Task List PDF, A5, Half Size, Letter, A4 | Digital Download, Minimalistt Design Templates","['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/263757990/weekly-planner-printable-4-in-1
PANOPIXX,3429,4.9588,960,67,2.82,-,Eucalyptus Wedding Invitation Suite - Wooden Luxury Cards,"['Handmade', 'Materials: Eucalyptus Leaves, Real Birch Wood, Kraft Envelope, HD Print Folio Stickers\n\n\nRead the full description']",https://www.etsy.com/listing/672063789/eucalyptus-wedding-invitation-suite
LunaPlannerCo,3861,4.8776,237,67,14.95,Bestseller,Digital Notebook | Digital Planner| Digital Stickers| Digital Journal| Goodnotes| iPad| Tablet| Student| College| Templates| Best Sale,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/957274741/digital-notebook-digital-planner-digital
VictoriaGagnonArt,2024,4.8393,112,65,3.4,Bestseller,"Hello Font, Calligraphy Font, Font with Tails, Cricut Font, Swash Font, Wedding Script Font, Wedding Font, Commercial Use, Procreate Font","['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/937357269/hello-font-calligraphy-font-font-with
FallonTravels,70784,4.9099,5612,63,3.97,Bestseller,"5 Nude Tone Presets Lightroom Mobile & Desktop, Minimal Beige Instagram Filter Warm, Creamy Brown Lifestyle Influencer Preset for Bloggers","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/793073746/5-nude-tone-presets-lightroom-mobile
KatherineDream,171642,4.8275,6145,62,1.57,Bestseller,"Black MOBILE LIGHTROOM Presets, Lightroom Mobile Preset, VSCO, Instagram Filter, Desktop Presets, dark preset, moody presets, nude preset","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/686088327/black-mobile-lightroom-presets-lightroom
shoppaperandparties,40564,4.9013,3670,62,12.5,Bestseller,"Custom Banner Gold Glitter / Personalized Sign / Personalized Banner / Custom Name Sign / Custom Birthday Sign, Custom garland, Custom Decor","['Handmade', 'Materials: glitter cardstock\n\n\nRead the full description']",https://www.etsy.com/listing/690425816/custom-banner-gold-glitter-personalized
MissTiina,29642,4.9172,2569,62,3.18,Bestseller,"Teacher Planner - PDF Digital Printables - Letter Size - organize your students, lesson plans - great for classroom + homeschooling","['Digital download', 'Digital file type(s): 4 ZIP, 1 PDF']",https://www.etsy.com/listing/573862694/teacher-planner-pdf-digital-printables
LunarEtWillow,19507,4.6837,860,62,0.81,Bestseller,"3 Mobile Lightroom Presets & Instagram Story Filter, Iphone Presets, Mobile Presets, Instagram Filters, Preset, Colorful Mobile, For Pets","['Digital download', 'Digital file type(s): 1 JPG, 1 PDF, 3 other files']",https://www.etsy.com/listing/848386265/3-mobile-lightroom-presets-instagram
SimpleBizBranding,3665,4.9071,227,62,19.95,Bestseller,"70+ Editable Instagram Posts for Realtors, Real Estate Agent Marketing Templates Canva, Social Media Quote Just Sold Graphics","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/829213818/70-editable-instagram-posts-for-realtors
AMostStore,1207,4.9,80,62,7.2,Bestseller,"Retro & Classic Font Bundle, Cricut Font, Retro Font, Vintage Font, Modern Font, Font Logo, Procreate Font, Instan Download Font","['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/953960319/retro-classic-font-bundle-cricut-font
MindfulHustleLab,83895,4.7973,8107,61,2.49,Bestseller,"Project Planner Printable, Productivity Planner, Task Tracker, College Student, A5, A4, US Letter Size, Digital Template, Instant Download","['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/270689212/project-planner-printable-productivity
KAMDesignHaus,7641,4.9974,980,61,7.6,Bestseller,"Lamentations 3:23 Bible Verse Wall Art, His Mercies Are New, Scripture Wall Art, Bible Verse Printable Wall Art, Digital Print, 20x30, 16x20","['Digital download', 'Digital file type(s): 4 ZIP, 1 PDF']",https://www.etsy.com/listing/826673863/lamentations-323-bible-verse-wall-art
PrintableTimes,4673,4.9554,648,61,11.5,-,"Custom filter, Customized Snapchat Geofilter, Personalized Filter Snap, Birthday, Baby Shower or Wedding Party SnapChat Filter",['Handmade'],https://www.etsy.com/listing/650954171/custom-filter-customized-snapchat
HyggelyStudio,21406,4.919,816,58,4.55,Bestseller,"10 Lightroom MOBILE Presets, Bright and Airy Mobile Light room Presets, Blogger and Instagram Photo Filters, Lightroom CC, Light Bright Ig","['Digital download', 'Digital file type(s): 3 PDF']",https://www.etsy.com/listing/727311464/10-lightroom-mobile-presets-bright-and
EveDesignCo,5333,4.1846,132,58,2.23,Bestseller,Mobile Lightroom Presets | Instagram Presets | Desktop & Mobile Presets | Influencer Natural Theme | Natural Airy Photo Presets,"['Digital download', 'Digital file type(s): 1 PDF, 2 other files']",https://www.etsy.com/listing/829140052/mobile-lightroom-presets-instagram
SheShedCraftStore,24930,4.954,790,57,1.0,-,"Sarcastic Svg Bundle , Sarcastic Svg Files, Funny Quotes Svg, Dxf Eps Png, Silhouette, Cricut, Cameo, Digital, Sarcasm Svg,  Shirt Bundle","['Digital download', 'Digital file type(s): 3 ZIP']",https://www.etsy.com/listing/958397828/sarcastic-svg-bundle-sarcastic-svg-files
GlamCelebration,60987,4.8166,6447,56,1.97,Bestseller,"Custom banner, Personalized banner, two lines for long text, Gold Glitter party decorations, cursive banner, regular size","['Handmade', 'Materials: Card stock, string\n\n\nRead the full description']",https://www.etsy.com/listing/751406253/custom-banner-personalized-banner-two
LuaDigitalArt,23636,4.9612,1192,56,3.75,Bestseller,Funny Svg Bundle | Svg files for cricut | Quotes Svg | Sayings Svg,"['Digital download', 'Digital file type(s): 4 ZIP, 1 TXT']",https://www.etsy.com/listing/983494863/funny-svg-bundle-svg-files-for-cricut
islahstudios,21701,4.7409,1130,56,0.85,-,"Lightroom Mobile Preset, Neutral Filter, Cream Preset, Instagram Filters, iPhone Presets, Lightroom Filter, Lifestyle Preset, Blogger Filter","['Digital download', 'Digital file type(s): 2 PDF, 1 other file']",https://www.etsy.com/listing/883853050/lightroom-mobile-preset-neutral-filter
Promos4U,1174,4.9573,171,56,10.0,-,"Vinyl Banners! Multiple Sizes! Full color banners, Waterproof, Outdoor & Indoor banners. Fast Shipping!","['Handmade', 'Materials: Vinyl, Vinyl Banner, Grommeted\n\n\nRead the full description']",https://www.etsy.com/listing/796471776/vinyl-banners-multiple-sizes-full-color
imrangiftshop,63819,4.4231,4932,55,8.62,Bestseller,"Personalised Bunting Custom Banner 7"" Garland Party Decorations GARLAND Glitter Rose Gold #15","['Handmade', 'Materials: Glitter, Card\n\n\nRead the full description']",https://www.etsy.com/listing/780629588/personalised-bunting-custom-banner-7
Daisycustomshop,12954,4.8384,4256,55,12.8,-,"Custom Logo design, logo design, photography logo, Business logo, watercolor logo, professional logo design, custom logo, watermark logo","['Handmade', 'Materials: photoshop, illustrator, graphic design, illustration, vector, graphic, drawing, watercolor\n\n\nRead the full description']",https://www.etsy.com/listing/810976187/custom-logo-design-logo-design
PersonalizedByElsy,3459,4.9463,754,55,11.0,Bestseller,Custom Banners - Full Color Banner - Birthday Banner - Wedding Banner - Printed Banner - Baby Shower Banner - Custom Vinyl Banner,"['Handmade', 'Materials: Premium Vinyl, 13oz Vinyl\n\n\nRead the full description']",https://www.etsy.com/listing/899230185/custom-banners-full-color-banner
PrintableTimes,4673,4.9554,648,55,7.48,-,"Wedding Snapchat Filter, Custom Marriage Geofilter, Glitter Filter, Gold Snap Chat Filter,  Wedding Day Mr and Mrs Filter",['Handmade'],https://www.etsy.com/listing/622502061/wedding-snapchat-filter-custom-marriage
HelloMarketingStudio,4387,4.9709,378,55,18.0,Bestseller,Vol 1 | 50 Real Estate Instagram Posts | Social Media for Real Estate Agents | Agent Marketing |  Promotional | Facebook | Canva Template,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/906377789/vol-1-50-real-estate-instagram-posts
MintAndPepper,61307,4.8303,2033,54,3.59,Bestseller,"Lightroom Mobile Presets Natural, Instagram Presets for Bloggers, Bright and Airy Preset, Home preset, Photo filter","['Digital download', 'Digital file type(s): 2 PDF, 1 ZIP']",https://www.etsy.com/listing/774854798/lightroom-mobile-presets-natural
VictoriaBeePhoto,237226,4.8715,8047,53,4.35,Bestseller,"25 Lightroom Presets DEEP MOODY For Mobile and Desktop Lightroom, Moody and Rich Presets, Dark Instagram Filter, Travel Boho Preset","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/809048733/25-lightroom-presets-deep-moody-for
KatherineDream,171642,4.8275,6145,53,1.8,Bestseller,"10 Home Presets - Mobile LIGHROOM Presets - Lightroom Presets - Lightroom Mobile Preset & Desktop Preset, Instagram Filter - Summer Magical","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/807670112/10-home-presets-mobile-lighroom-presets
KellyJSorenson,16717,4.9474,2107,53,5.99,Bestseller,Editable Printable 2021 2022 Calendar Bundle with Perpetual Calendar & Year at a Glance Includes Sizes A5 A4 Letter Size Planners,"['Digital download', 'Digital file type(s): 4 ZIP']",https://www.etsy.com/listing/725259859/editable-printable-2021-2022-calendar
CottageHavenLane,9064,4.9724,505,53,1.5,Bestseller,2021 Lined Monthly Calendars | PORTRAIT | 8.5x11 | Jan - Dec | Printable Download,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/755170794/2021-lined-monthly-calendars-portrait
ElviNovaGraphics,3323,4.9545,276,53,19.0,Bestseller,"Modern font bundle for commercial use, bestseller fonts collection, handwritten digital fonts","['Digital download', 'Digital file type(s): 3 ZIP, 2 PDF']",https://www.etsy.com/listing/896218203/modern-font-bundle-for-commercial-use
AmodedesignCo,825,4.8889,73,53,4.75,Bestseller,"Font download, Digital font, Calligraphy font, Script Font,Handwritten font, Wedding font,Brush font, Modern font, Instant download, Fonts","['Digital download', 'Digital file type(s): 1 ZIP, 2 other files']",https://www.etsy.com/listing/679270488/font-download-digital-font-calligraphy
FeelGoodInvites,32284,4.8921,2244,52,1.15,Bestseller,"Amelia White Floral Wedding Invitation - Greenery Wreath with White Flowers. Eucalyptus wedding invites, Save the Date, rustic twine, vellum","['Handmade', 'Materials: Pigment Ink, Wedding Invitation, 350gsm Luxury Card\n\n\nRead the full description']",https://www.etsy.com/listing/822436496/amelia-white-floral-wedding-invitation
RuyaTreasures,23278,4.8876,765,52,4.75,Bestseller,"Messy bun svg,  Messy bun with glasses svg,  momlife svg,  mom skull svg,  messy bun classy afro woman svg - Printable, Cricut & Silhouette","['Digital download', 'Digital file type(s): 5 ZIP']",https://www.etsy.com/listing/985949549/messy-bun-svg-messy-bun-with-glasses-svg
EnFete,44528,4.8642,4793,51,12.76,Bestseller,"Oh Baby Shower Photo Props, Gold Photo Booth Props",['Materials: 10 oh baby gold photo props\n\n\nRead the full description'],https://www.etsy.com/listing/685778001/oh-baby-shower-photo-props-gold-photo
EnFete,44529,4.8642,4793,51,12.0,Bestseller,"Gold Wedding Photo Props, Wedding Photo Booth Cutouts","['Materials: lots of love, 10 photo booth props\n\n\nRead the full description']",https://www.etsy.com/listing/683735361/gold-wedding-photo-props-wedding-photo
ArtColorsN1,9087,4.7711,367,51,0.99,Bestseller,"NFL SVG, NFL Logo svg, 2021 nfl team logos, nfl bundle svg, American football team logos svg, Cricut file, Cut file, Printable file, Clipart","['Digital download', 'Digital file type(s): 2 ZIP']",https://www.etsy.com/listing/884643184/nfl-svg-nfl-logo-svg-2021-nfl-team-logos
ATArtDigital,101205,4.9774,8533,50,0.9,Bestseller,"Happy Planner Stickers, Weekly Stickers, Planner Girl, Printable Stickers, Planner Girl, Boss Babe, Planner Stickers, Pink Planner, Fashion","['Digital download', 'Digital file type(s): 3 ZIP', 'Height: 11 inches', 'Width: 8.5 inches']",https://www.etsy.com/listing/770720448/happy-planner-stickers-weekly-stickers
MariolaBudekArt,27188,4.9869,2606,50,37.1,Bestseller,Set of Art GOLD | Mariola Budek - 24 Coloring Pages | Adult Colouring Page Book Grayscale Illustration Printed High Quality Paper Hard Copy,"['Handmade', 'Materials: illustration, grayscale, bundle, pack, print, paper, set, printed, high quality, signed, express, shipping\n\n\nRead the full description']",https://www.etsy.com/listing/974868678/set-of-art-gold-mariola-budek-24
OnePreset,77827,4.658,2906,49,0.67,Bestseller,"3 Mobile Lightroom Presets, Vsco Filters, Iphone Presets, Lightroom, Mobile Presets, Instagram Filters, Presets, Colorful Mobile, Dng Prese","['Digital download', 'Digital file type(s): 1 PDF, 3 other files']",https://www.etsy.com/listing/890906616/3-mobile-lightroom-presets-vsco-filters
Filterity,29315,4.9333,2810,49,8.29,Bestseller,Wedding Snapchat Geofilter Wedding Snapchat Filter Wedding Snapchat Wedding Filter Wedding Geofilter Wedding Snap Chat Glitter Geofilter,['Handmade'],https://www.etsy.com/listing/723673570/wedding-snapchat-geofilter-wedding
ILovePrintable,30172,4.9641,2021,49,3.01,Bestseller,"The best things in life, Printable wall art, Inspirational quote, Positive quotes, Quote print, Best friend gift, Gift for family","['Digital download', 'Digital file type(s): 5 JPG']",https://www.etsy.com/listing/692387446/the-best-things-in-life-printable-wall
MangoDigitalPrints,9399,4.9199,888,49,3.0,Bestseller,"Downloadable Custom Quote Print, Custom Poster Print, Custom Quote Sign, Personalised Quote Print, Quote Print, Printable Wall Art, Custom","['Handmade', 'Materials: INSTANT DOWNLOAD, DIGITAL FILES, See item details for more info, Download on your Purchases and Reviews page, INSTANT ART you can PRINT YOURSELF, PDF, JPG\n\n\nRead the full description', 'Height: 36 inches', 'Width: 24 inches']",https://www.etsy.com/listing/898200437/downloadable-custom-quote-print-custom
SunshineLaneEvents,522,4.8333,56,49,4.5,Bestseller,Custom Script Banner,"['Handmade', 'Materials: Bakers Twine, Heavy Cardstock\n\n\nRead the full description']",https://www.etsy.com/listing/564441119/custom-script-banner
hearteyespaper,6452,4.8862,419,48,4.35,Bestseller,"Weekly Hourly Planner Printable, Weekly Schedule Printable, Daily Planner Printable, Weekly Organizer, Weekly To-Do List - A4, A5 & Letter","['Digital download', 'Digital file type(s): 3 PDF, 1 PNG']",https://www.etsy.com/listing/779896043/weekly-hourly-planner-printable-weekly
AzulyShop,1530,4.657,172,48,2.99,Bestseller,"Daily planner. Weekly planner. Monthly planner. Printable planner. Planner Inserts. Planner set. A4, A5, A6, & US Letter. Instant download.","['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/827273352/daily-planner-weekly-planner-monthly
KatherineDream,171639,4.8275,6145,47,1.8,Bestseller,"GREEN Lightroom PRESETS Mobile and Desktop - for Instagram/ Blogger/ Photo filters/ Food Presets/ Lightroom mobile presets, tropic exotic","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/686103789/green-lightroom-presets-mobile-and
xoFetti,48481,4.9239,4631,47,9.99,Bestseller,"Bridal Shower Photo Booth Props - 21 pieces, pre-assembled - Rose Gold Bachelorette Party Decorations, Bride To Be, Miss to Mrs, Wedding",['Handmade'],https://www.etsy.com/listing/759392914/bridal-shower-photo-booth-props-21
KIINcreations,108063,4.8939,4454,47,4.12,Bestseller,MOODY blogger LIGHTROOM mobile & desktop presets / instagram blogger travel sage filter,"['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/687420415/moody-blogger-lightroom-mobile-desktop
PandasAndPineapples,14136,4.903,2504,47,16.95,Bestseller,"Engaged Banner, Wood Look Chipboard Banner, Engagement Party Decoration, Bridal Shower Decoration, Photo Prop For Engagement, She Said Yes!","['Handmade', 'Materials: chipboard, specialty paper, twine\n\n\nRead the full description']",https://www.etsy.com/listing/89487730/engaged-banner-wood-look-chipboard
EverythingPrintable1,5571,4.9502,321,47,2.7,Bestseller,Business planner small business planner home business organizer printable pdf us letter 8.5x11 big happy planner printable business inserts,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/896125828/business-planner-small-business-planner
caketothetop,41933,4.8611,4243,46,8.94,Bestseller,"Bridal shower decoration, Wedding banner, couples name banner, wedding decoration, sweetheart table decor, wedding shower, engagement banner",['Handmade'],https://www.etsy.com/listing/696570212/bridal-shower-decoration-wedding-banner
TheDigitalCandyShop,8480,4.9519,840,46,2.95,Bestseller,Mandala Coloring Book for adults PDF 40 Pages to print and color,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/601394080/mandala-coloring-book-for-adults-pdf-40
StringItBanners,4403,4.9318,488,46,9.9,Bestseller,"Cursive Custom Text Banner | Custom Wedding Hashtag, Large Glitter Custom Birthday Party hanging letter sign, Script phrase letter garland","['Handmade', 'Materials: glitter cardstock, metallic cardstock, professional quality cardstock, industrial cardstock, Shedfree Cardstock, shedfree glitter, no shed glitter, ivory twine\n\n\nRead the full description']",https://www.etsy.com/listing/770425473/cursive-custom-text-banner-custom
KatherineDream,171641,4.8275,6145,45,2.06,Bestseller,"FOOD Preset BLOGGER Lightroom PRESETS Mobile and Desktop - for Instagram, Blogger, Photo filters, Food Presets, Lightroom mobile presets","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/685796691/food-preset-blogger-lightroom-presets
TheSillyMooseStudio,3982,4.9818,306,45,1.97,Bestseller,"Weekly Planner Printable To Do List - Print at Home Diary Calendar Page – One Week Organiser Journal – A4 and US Letter 8.5""x11"" Portrait","['Digital download', 'Digital file type(s): 2 JPG, 2 PDF']",https://www.etsy.com/listing/781623082/weekly-planner-printable-to-do-list
KIINcreations,108063,4.8939,4454,44,3.87,Bestseller,7 Lightroom mobile MINIMAL BLOGGER LIGHTROOM preset set / moody fashion blogger instagram filter,"['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/698930457/7-lightroom-mobile-minimal-blogger
phenixprintable,64835,4.9353,3704,44,2.25,Bestseller,Monthly Planner Undated Month on Two Pages Monthly Calendar Inserts Journal Mambi Classic Happy Planner HP Editable PDF Printable Inserts,"['Digital download', 'Digital file type(s): 2 ZIP']",https://www.etsy.com/listing/779081040/monthly-planner-undated-month-on-two
AglowPresets,50854,4.9237,2528,44,3.97,Bestseller,BRIGHT AGLOW Mobile Lightroom Preset / Blogger and Instagram Preset to Enhance photos / Adobe Lightroom Mobile / Best Presets,"['Digital download', 'Digital file type(s): 1 PDF, 1 other file']",https://www.etsy.com/listing/709850232/bright-aglow-mobile-lightroom-preset
BabyCrochetArt,7670,4.9118,354,44,3.5,Bestseller,Letters with hearts SVG - Heart font svg - Heart letters svg - Cricut Silhouette - Script font svg - Handwritten svg,"['Digital download', 'Digital file type(s): 2 ZIP']",https://www.etsy.com/listing/880267782/letters-with-hearts-svg-heart-font-svg
AWildBloomPrintables,43431,4.9817,2352,43,6.99,Bestseller,Minimalist Wedding Invitation Template | Editable Minimalist Wedding Invite | Modern Wedding Invite | Photo Wedding Invitation | M4,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/837414940/minimalist-wedding-invitation-template
SmithStudios2129,19180,4.9786,3228,42,10.5,-,Custom Pennant Name Banner |  Teacher Banner | Choose your Saying Banner | Custom Name Banner | Classroom Banner | Party Banner |,"['Handmade', 'Materials: High Quality Cardstock, Thread\n\n\nRead the full description']",https://www.etsy.com/listing/741436091/custom-pennant-name-banner-teacher
EasyLifePlanners,31127,4.8185,2622,42,8.99,Bestseller,"Digital Student Planner, Digital Planner iPad, Notability Planner, Goodnotes Template, Academic Planner, College Student Planner","['Digital download', 'Digital file type(s): 2 PDF, 2 ZIP']",https://www.etsy.com/listing/953826490/digital-student-planner-digital-planner
islahstudios,21700,4.7409,1130,42,0.85,Bestseller,"Lightroom Mobile Preset, Vibrant Presets, Instagram Filters, VSCO Filters, iPhone Presets, Lightroom Preset, Lifestyle Presets, Bright","['Digital download', 'Digital file type(s): 2 PDF, 1 other file']",https://www.etsy.com/listing/805590178/lightroom-mobile-preset-vibrant-presets
LouMarksPhoto,388506,4.8278,16494,41,5.49,Bestseller,"16 Lightroom Presets, Mobile Lightroom Presets BRIGHT & LIGHT, Desktop Presets, Portrait presets, Instagram Filter, Outdoor Wedding Preset","['Digital download', 'Digital file type(s): 3 ZIP, 1 PDF']",https://www.etsy.com/listing/724179059/16-lightroom-presets-mobile-lightroom
VictoriaBeePhoto,237218,4.8715,8047,41,3.51,Bestseller,"10 Lightroom Presets For Desktop and Mobile Lightroom INSTA / Lightroom Mobile Presets / Instagram Filter for Bloggers, Photo Editing","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/747180046/10-lightroom-presets-for-desktop-and
Stickearte,44849,4.9149,3621,41,3.59,Bestseller,"Small Business Thank You Card Template, Printable Thank You Package Insert, Modern Business Thank You, Contemporary Branding, Editable, 41","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/924353027/small-business-thank-you-card-template
EliteStudioPresets,17026,4.7489,749,41,3.38,Bestseller,"10 Lightroom Mobile Desktop Presets MALIBU, Light and Bright Mobile Presets, Travel Island Picture Filter, Instagram and Blogger Presets","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/806720640/10-lightroom-mobile-desktop-presets
OldMarketCorner,10386,4.9091,696,41,6.95,-,Wedding Photo Booth Prop Signs and Decorations - Rustic Wood Fence Wedding Photobooth Printables - Over 50 Images - Printable Digital File,"['Digital download', 'Digital file type(s): 2 PDF, 1 JPG']",https://www.etsy.com/listing/522272710/wedding-photo-booth-prop-signs-and
FilAndEllieStudio,9294,4.8409,421,41,3.97,Bestseller,"6 Mobile LIGHTROOM Presets, Nude Presets, Fashion Presets, Mobile Presets, Instagram Filters Presets, Dng Brown Preset, Natural Beige Preset","['Digital download', 'Digital file type(s): 3 PDF, 2 ZIP']",https://www.etsy.com/listing/857923240/6-mobile-lightroom-presets-nude-presets
